id,slug,name,address,description,lat,lon,website,is_farm,is_foodartisan,is_distributor
9735002,waverly-road-farm,Waverly Road Farm,"Fort Collins, CO","Sheila grows a variety of beautiful flowers that she arranges into bouquets mainly for CSA customers. The farm uses no pesticides on its flowers. For natural bug control, Waverly Road Farm started to raise ducks and turkeys. Waverly Road Farm provides the community with duck eggs year-round and heritage turkeys once a year. The animals are pasture-raised and are hormone and antibiotic free.",40.5852602,-105.084423,http://www.waverlyroadfarm.com/,1,0,0
9765031,white-lotus-farms,White Lotus Farms,"7217 west liberty rd., Ann Arbor","We are a small family farm that sells a variety of veggies grown in sustainable way using organic methods. We also sell artisanal breads, croissant, pastries and goat's milk shares. We are currently in the process of building a creamery to produce and sell farmstead chevre, crottin, brie and feta.",42.2685697,-83.8725619,www.whitelotusfarms.com,1,1,0
9898007,fairview-farms-goat-dairy,Fairview Farms Goat Dairy,"2340 SW Fairview Ave, Dallas, OR","We farm about six acres at Dallas, in the Willamette Valley between the Coast Range and the Willamette River. 
We are at the same latitude as the wine country of France.
It’s perfect for cheese goats!We feed only certified organic alfalfa and grass hay and practice rotational grazing, which means we move the goats from one pasture to another as they eat the grasses and clover down. They are able to pasture all year long, here in the Willamette Valley. 

The goats receive minerals, kelp, cider vinegar, nutritional yeast, molasses, bramble clippings, sunflower seeds, cod liver oil, and an occasional peanut.

We feed NO wheat products, so our cheeses are GLUTEN-FREE. 

The Animal Welfare Institute has inspected and certified our goat dairy as Animal Welfare Approved because of our livestock practices. We love our goats and enjoy giving them the very best, as well as allowing them to behave as goats deserve.For example, our pasture is pancake-flat, a lovely little piece of the Willamette Valley, but that meant we needed to pile dirt to make a little hill so the goats could engage in climbing and dominance behaviors. Herd ranking is important to goats, and they do a little head butting now and then to be sure their place is established in the herd hierarchy. It's about respect, we think. 

Young goats--the kids--are fed goat's milk, naturally, not soy-based milk replacers. We strive for a happy healthy herd, to make the best milk.",44.905485,-123.328507,http://fairviewfarmdairy.com/,1,0,0
9918030,j-devins-farm1,J. Devins farm,"3591 flint rd , Roscommon,MI",,44.4132375,-84.7042269,,1,0,0
9957017,little-red-barn-beef,Little Red Barn Beef,"Bennington, NE","We are a family owned and operated business, producing gourmet quality, all-natural beef. We are motivated by a desire to provide our family and our customers with superior, all-natural beef and nutritional peace of mind. Our cattle never receive any growth hormones, steroids, or antibiotics. Little Red Barn Beef cattle are raised in a humane, stress-free environment. They are allowed to graze freely in pastures and are finished on a ninety day program with grains containing no animal by-products. This ensures excellent marbling of the beef and that great “Nebraska steak” taste.

We raise our cattle on our farm outside of Bennington, Nebraska, which has been in the family's name since 1907. We also work in cooperation with other local farmers who adhere to the same high standards to produce all-natural beef.",41.3647193,-96.1577968,http://www.littleredbarnbeef.com,1,0,1
10188002,pajaro-pastures,Pajaro Pastures,"294 Casserly Rd. Watsonville, CA","At Pajaro Pastures we seek to reconnect the seemingily distant paradigms of ecology and agriculture.  By reintegrating soil, plants, and animals we work to better understand ecological workings of our farm system to provide you with the highest quality eggs and while protecting and enhancing the environment.

 

The seven acre ranch is located in the floodplains of historic Pajaro Valley at the base of Mt. Madonna.
Unlike the average “free-range” “cage free” chicken farm we move the birds to fresh grass/forage every week. The diet of the chickens is supplemented with Certified Organic Feed, Certified Organic Vegetables, and Certified Organic Brewers Grain. Our birds spend all day outside doing fun activities such: suntanning, dustbathing, exploring, hunting bugs, and of course napping. At night they perch safely inside their mobile coop. A solar-powered electric fence and G the guard dog work day and night to keep predators away.

The ranch is primarily mixed annual grassland with mustard, chicory, and native perennial grasses. We have two heritage breeds of chickens, about 150 Rhode Island Reds/New Hampshire Reds and 150 Rhode Island Red/Rhode Island Whites.",36.96599,-121.739546,http://pajaropastures.com/,1,0,0
10240002,four-country-gals,Four Country Gals,"4887 N 400 W, Beryl, UT",,37.7956969,-113.666703,http://fourcountrygals.com,1,0,0
10244007,anichini-moore-ranch,Anichini - Moore Ranch,"RR 1 Box 171, Woodward, OK 73801","We grow ""ecologically"" and call our products Ecologically Grown.  We bought a highly eroded sandy based farm and have been working to rebuild the soil and 
ecosystem through recycling and composting along with growing grass/pasture fed heritage livestock and produce for several years.  We have observed the return of wild life and insects such as dung beetles, horned toads, song birds, turkey and other species.  We offer educational tours, training and speaking opportunities by appointment.",36.4336481,-99.3903862,www.anichinimoore.com,1,0,0
10248009,steele-faith-farm,Steele Faith Farm,"17804 Kunde Rd. Union, Illinois",My wife and I started Steele Faith Farm in 2011. Our goal was to produce the healthiest food a could in the most sustainable and environmentally friendly way.,42.265017,-88.544873,steelefaithfarm.com,1,0,0
10250006,providence-farm,Providence Farm,"17630 Old Forty Road, Waverly, VA","Everything we grow at Providence Farm, we do as organically and naturally as possible.  Our seeds are open-pollinated, non-genetically modified.  Our feeds and minerals are certified-organic and soy-free. We use certified-organic apple cider vinegar and herbs for herd and flock health maintenance.  We use sustainable methods to tend our pastures and gardens.  Our animals are rotated to fresh    pasture regularly.  In times of extreme weather, the cows and sheep are supplemented with clean hay.  We cannot always guarantee that the hay is        completely organic, but we do try!  We treat our animals humanely and give them a healthy place to live.  We pray that all we provide is pleasing to the palate as well as healthful to the body.  We do our best to bring the best from our farm to your table, 
and ours, Providentially!",36.9015596,-77.2388372,http://www.facebook.com/pages/Providence-Farm/175105342600645,1,1,0
10255002,village-acres-farm,Village Acres Farm,"229 Cuba Mills Rd. Mifflintown, PA 17059","Celebrating 30 years of farming, 20 years of Organic certification and 15 years of serving the community through a CSA model, Village Acres operates as a diversified system, integrating vegetables, berries and pastured livestock.",40.595964,-77.402468,www.villageacresfarm.com,1,0,0
10277003,trails-end-organic-farm,Trail's End Organic Farm,"20001 195th N Ave., Putnam, IL 61560","Trail's End Organic Farm is operated by Greg and Janet Morse. It has been a family farm for 91 years; certified-organic since 1992. We raise grass-fed beef and field crops for sale, and also have goats, chickens, and a large garden. Crow Creek flows through our land which also includes woods and 3 ponds. It is a haven for birds and other wildlife.",41.1789098,-89.4174641,www.trailsendorganicfarm.com,1,0,0
10279002,iron-age-farm,Iron Age Farm,"7386 Hwy 238, Jacksonville, OR","Please visit our website to learn more, and like us on facebook!",42.239192,-123.0369361,http://www.ironagefarm.com,1,0,0
10293002,baron-farms,Baron Farms,"3141 W. Wapato, Wapato, WA 98951","Baron Farms is all about the grass. Grass is natures perfect food. When allowed to eat grass, wonderful things happen.",46.4484453,-120.496536,http://baronfarms.com,1,0,0
10303002,teton-waters-ranch,Teton Waters Ranch,"11780 W Highway 33  Tetonia, ID 83452","100% Grass-fed Beef. No Hormones. No Antibiotics. No Feedlot. Our cattle are free to roam and exhibit natural patterns of behavior, grazing our summer pastures. They are never given growth hormones or antibiotics, are never fed grain, and are never denied access to grass.",43.8268253,-111.242719,tetonwatersranch.com,1,0,0
10316002,possum-tail-farm,Possum Tail Farm,"Terra Alta, WV",,39.445649,-79.5464388,www.facebook.com/PossumTailFarm,1,0,0
10359029,scantic-valley-farm,scantic valley farm,"327 Ninth District Road Somers, CT 06071","We are a family-owned farm in Somers, CT and are North Central Connecticut’s source for all-natural grass fed beef, heritage pork, farm fresh eggs, and Pick-Your-Own strawberries. (info from their website)",41.9638186,-72.4745762,scanticvalleyfarm.com,1,0,0
10371010,simple-harvest-farm-organics,Simple Harvest Farm Organics,"9800 155th Street East, Nerstrand MN","Simple Harvest Farm Organics is an omnivore food farm. Our land, produce, and crops are all certified organic. Our livestock are raised on certified organic pastures and eat certified organic grains, and we're transitioning them to certified organic status.",44.365052,-93.107043,www.simpleharvestfarm.com,1,0,0
10386009,montrose-farms-alpaca-ranch,Montrose Farms Alpaca Ranch,"Brownsburg, IN","The farm is focused on best management practices, humane animal husbandry and eco-friendly, sustainable living. Part of the land is devoted to hay cultivation for the alpacas, and an organic orchard/vineyard/vegetable garden is onsite, with produce available for sale in season. Chickens are pastured for organic egg production.",39.8433769,-86.3977735,http://montrosefarms.com/,1,0,0
10567004,heartland-fresh-family-farm,Heartland Fresh Family Farm,"2699 Highway 27 Donnellson, Iowa 52625","Welcome to Heartland Fresh Family Farm! We’re thrilled you’re here. Our family farm is located in the rolling hills
of southeast Iowa, and is operated by myself, my wife Leslie, our son, Lauren, and our daughter Grace, with some
help from our Border Collie, Socks, a pack of felines led by a large tomcat named Rascal, and four horses.

My wife and I are both natives of southeast Iowa and we have been involved in agriculture our entire lives; our children
represent the fifth generation of farmers on the land. Most of our livestock graze rich pasture nearly all of their lives.
We use no antibiotics, no hormone implants, no chemical fertilizers or herbicides on any of our pastures or produce.
As stewards of the land, we believe that nature provides the best pattern to follow to produce food for your table and
as a result we take a sustainable, non-industrial approach to this noble profession. Nature is all about diversity and pastured livestock and poultry allow us to heal the land, create healthy soil, and healthy food with nutritional superiority.

Anyone is welcome to visit our farm at any time. We love to use the farm as a classroom to teach as many visitors
as possible about sustainable agriculture and what a healthy food system really looks like.

Thanks so much for considering our farm as a source of safe, healthy, and wholesome food for your family.
Hurry on out to visit us or just give us a call to chat.

We want to be your farmer!
Mark Hulsebus",40.570334,-91.567918,www.heartlandfreshfamilyfarm.com,1,1,0
